State,County,Type,Mapping Zones,Impervious Cover %,Impervious Cover (m2/person),Tree Canopy Cover %,Tree Canopy Cover (m2/person),Total Green Space (ha),Canopy Green Space %,Available Green Space (ha)
Kansas,Jewell,County,38,0.005384961,3335.610657,0.043550081,26976.25956,233562.0096,0.043785802,223334.9888
Kansas,Johnson,County,43,0.130394213,355.1163193,0.091469195,249.107709,106830.0032,0.10518487,95593.4976
Kansas,Kearny,County,33,0.001558969,774.2529243,0.001274211,632.8293975,224678.9888,0.001276199,224391.9872
Kansas,Kingman,County,38,0.00398096,1019.542258,0.025038994,6412.602329,221234.9952,0.025139106,215675.008
Kansas,Kiowa,County,38,0.002527504,1439.164124,0.001619911,922.3794997,186177.9968,0.001624016,185875.9936
Kansas,Labette,County,43,0.009904799,725.9382527,0.068254728,5002.496168,165704,0.068937382,154280
Kansas,Lane,County,33,0.001556503,1339.972158,0.001434155,1234.645012,185232,0.001436393,184966.0032
Kansas,Leavenworth,County,43,0.018981518,330.0767204,0.210997388,3669.112518,117182.0032,0.215079962,91978.5024
Kansas,Lincoln,County,38,0.004599482,2380.030743,0.027004549,13973.67244,184294.0032,0.027129369,179295.0016
Kansas,Linn,County,43,0.007554035,1214.336468,0.179727178,28891.74671,152679.0016,0.181094986,125029.0048
Kansas,Logan,County,33,0.001355714,1236.608667,0.000539092,491.7301379,277462.9888,0.000539823,277312.9984
Kansas,Lyon,County,43,0.012100594,740.6539585,0.038850621,2377.971337,217290.0096,0.039326428,208744
Kansas,Marion,County,38,0.006033225,1098.226181,0.034466692,6273.96153,241743.0016,0.034675833,233360.9984
Kansas,Marshall,County,38,0.005816167,1230.196078,0.070247505,14858.2756,230575.0016,0.070658567,214284.0064
Kansas,McPherson,County,38,0.01033545,810.8344048,0.031378735,2461.717534,229459.9936,0.031706442,222186.0096
Kansas,Meade,County,33,0.00171265,934.1567696,0.002223779,1212.949687,252162.9952,0.002227595,251600.9984
Kansas,Miami,County,43,0.015397053,812.6732743,0.114517761,6044.372333,147336,0.116308302,130199.0016
Kansas,Mitchell,County,38,0.007048172,1833.496826,0.022901098,5957.443739,179056.9984,0.023063606,174927.0016
Kansas,Montgomery,County,43,0.016227818,744.2348008,0.107664173,4937.658612,163560,0.109439961,145660.0064
Kansas,Morris,County,38,0.004963287,1462.183814,0.037320982,10994.75754,178930.9952,0.037507197,172220.0064
Kansas,Morton,County,33,0.002356034,1273.709954,0.00132828,718.0892449,188553.9968,0.001331417,188303.0016
Kansas,Nemaha,County,38,0.005580698,963.8145003,0.073413203,12678.82878,184055.0016,0.073825219,170466.9952
Kansas,Neosho,County,43,0.010868731,944.5843384,0.07945057,6904.924398,146112.9984,0.080323449,134376
Kansas,Ness,County,38,0.002664287,2127.284308,0.003391813,2708.173133,275047.9872,0.003400872,274112
Kansas,Norton,County,38,0.004842172,1848.36217,0.010937254,4174.987401,226139.008,0.010990452,223652.992
Kansas,Osage,County,43,0.009141302,988.0265677,0.082694069,8937.888942,178977.9968,0.083457186,164040.9984
Kansas,Osborne,County,38,0.006154131,3187.084456,0.020377436,10553.00988,229139.9936,0.020503623,224443.008
Kansas,Ottawa,County,38,0.004610343,1383.024501,0.034097718,10228.73601,184026.9952,0.034255681,177724.0064
Kansas,Pawnee,County,38,0.00401775,1077.214157,0.005476915,1468.436333,193148.0064,0.005498995,192086.0032
Kansas,Phillips,County,38,0.00751244,2870.754874,0.017974755,6868.755207,227596.0064,0.018110775,223473.9968
Kansas,Pottawatomie,County,43,0.00838103,1000.499753,0.083854925,10010.32456,215551.0016,0.084563745,197324.0064
Kansas,Pratt,County,38,0.004547297,894.8522857,0.007251905,1427.086141,188977.9968,0.007285028,187600.9984
Kansas,Rawlins,County,33,0.001260504,1177.208361,0.003543401,3309.248146,276651.008,0.003547874,275669.9904
Kansas,Reno,County,38,0.010639103,530.5463806,0.030753185,1533.587035,319654.9888,0.031083858,309721.0112
Kansas,Republic,County,38,0.006416532,2039.777207,0.047337939,15048.44833,184301.0048,0.047643634,175520.9984
Kansas,Rice,County,38,0.005455396,950.9339281,0.028602578,4985.735526,186552,0.028759542,181187.9936
Kansas,Riley,County,38,0.017600268,439.816686,0.104892623,2621.183075,154275.9936,0.10677164,137808.9984
Kansas,Rooks,County,38,0.007751392,3125.206684,0.015594971,6287.581354,227430.9888,0.015716812,223856.9984
Kansas,Rush,County,38,0.005107232,2656.260208,0.006031727,3137.088144,183744,0.006062674,182630.0032
Kansas,Russell,County,38,0.007739492,2386.065129,0.017301882,5334.12483,225456.9984,0.017436806,221525.9904
Kansas,Saline,County,38,0.016573503,569.6811389,0.040766435,1401.264996,181176,0.041453393,173666.9952
Kansas,Scott,County,33,0.001931167,699.9082031,0.000343489,124.4900391,185205.0048,0.000344153,185141.0048
Kansas,Sedgwick,County,38,0.065199252,368.8793006,0.043460574,245.8878837,239515.008,0.046491867,228389.9904
Kansas,Seward,County,34,0.006238722,458.2807641,0.002322604,170.6126166,164320.9984,0.002337188,163936.9984
Kansas,Shawnee,County,43,0.050554833,421.2708232,0.104489758,870.7077724,134396.0064,0.110053865,119606.0032
Kansas,Sheridan,County,33,0.001513227,1248.833985,0.003335185,2752.456452,231800.0128,0.003340233,231024.9984
Kansas,Sherman,County,33,0.002134542,863.4245562,0.000336763,136.220858,272859.008,0.000337483,272767.0016
Kansas,Smith,County,38,0.006244765,3186.529982,0.024125303,12310.47178,230014.0032,0.024276913,224430.0032
Kansas,Stafford,County,38,0.0037357,1585.472959,0.015688866,6658.529965,202490.9952,0.015747713,199303.0016
Kansas,Stanton,County,33,0.002053579,1503.196176,0.000342081,250.3990025,175754.9952,0.000342784,175694.0032
Kansas,Stevens,County,34,0.003266399,1126.320703,9.73E-05,33.54859967,187760,9.76E-05,187742.0032
Kansas,Sumner,County,38,0.006256323,731.8893086,0.031074186,3635.18076,301628.0064,0.031269775,292197.9904
Kansas,Thomas,County,33,0.001951162,663.8948655,0.000555647,189.0623472,277787.008,0.000556732,277632
Kansas,Trego,County,38,0.003565795,2453.678819,0.005805184,3994.636939,227570.9952,0.005825962,226245.9904
Kansas,Wabaunsee,County,43,0.006125711,1831.023965,0.040286467,12041.94626,204536.9984,0.040534867,196247.0016
Kansas,Wallace,County,33,0.001370161,1854.728416,0.000468189,633.7678674,236430.0032,0.000468832,236319.0016
Kansas,Washington,County,38,0.004274924,1525.182786,0.05069937,18088.23076,230307.9936,0.050917034,218581.9904
Kansas,Wichita,County,33,0.001514194,1113.231924,0.000110431,81.18846306,185797.0048,0.000110598,185776
Kansas,Wilson,County,43,0.008550232,1226.471158,0.100223779,14376.40263,146937.9968,0.101088211,132083.9936
Kansas,Woodson,County,43,0.004725569,1609.772967,0.081591707,27794.35058,128429.0048,0.081979145,117901.0048
Kansas,Wyandotte,County,43,0.18299704,453.5545281,0.175341432,434.5802561,31969.9008,0.214615617,25109
Kentucky,Adair,County,47,0.004365445,265.7521457,0.389198947,23692.99374,104516.9984,0.39090482,63660.6016
Kentucky,Allen,County,47,0.004367545,220.0926966,0.287874578,14506.7973,89307.3984,0.289137291,63485.1968
Kentucky,Anderson,County,47,0.010390754,285.8547433,0.398158436,10953.53419,52028.9984,0.402339077,31095.6992
Kentucky,Ballard,County,47,0.003436392,270.6830799,0.156869054,12356.50495,65044.1984,0.157409888,54805.6
Kentucky,Barren,County,47,0.008378515,280.0541635,0.18843537,6298.504141,126061.0048,0.190027843,102105.9968
Kentucky,Bath,County,47,0.008821916,575.1411818,0.369913738,24116.37348,71630.7008,0.373205898,44898.8992
Kentucky,Bell,County,53,0.014109301,437.5349301,0.768478085,23830.80452,91902.0032,0.779475919,20284.8992
Kentucky,Boone,County,47,0.053634013,395.9530649,0.336643689,2485.271808,60078.0032,0.355722555,38706.8992
Kentucky,Bourbon,County,47,0.008501916,330.9576446,0.051299117,1996.942149,74722.7008,0.051739029,70856.6976
Kentucky,Boyd,County,53,0.064759106,538.9532079,0.532189222,4429.108217,38724.4,0.569039138,16691
Kentucky,Boyle,County,47,0.017664265,300.3289165,0.231954948,3943.712315,46258.8,0.236125883,35335.9008
Kentucky,Bracken,County,47,0.005520799,350.1425293,0.435189771,27600.79816,52217.6,0.437605344,29366.8992
Kentucky,Breathitt,County,53,0.008074832,642.5279503,0.757282734,60258.26186,127075.9936,0.763447122,30077.2
Kentucky,Breckinridge,County,47,0.00271093,215.3646504,0.380397686,30219.97083,147744,0.381431406,91389.7024
Kentucky,Bullitt,County,47,0.015834916,200.0261284,0.500906826,6327.438239,76128.1984,0.508966475,37381.6
Kentucky,Butler,County,47,0.003225445,274.8493467,0.407319325,34708.83812,110504,0.408638587,65348.1024
Kentucky,Caldwell,County,47,0.005214999,358.0007657,0.323162178,22184.5317,89187.0976,0.324856388,60214.2016
Kentucky,Calloway,County,47,0.007910058,231.5527987,0.267621066,7834.128449,99255.6992,0.269754795,72480.9984
Kentucky,Campbell,County,47,0.055690199,245.2751196,0.329291462,1450.291144,36855.3984,0.348711466,24003.5008
Kentucky,Carlisle,County,47,0.003256711,299.1347412,0.17034053,15646.08484,48989.7984,0.170897213,40617.6
Kentucky,Carroll,County,47,0.020853225,688.8439193,0.406448321,13426.19478,32845.5008,0.415104062,19211.2
Kentucky,Carter,County,53,0.017989924,711.0937558,0.623415045,24641.93507,104372.9984,0.63483564,38117.5008
Kentucky,Casey,County,47,0.002592023,193.619473,0.466504242,34847.02428,115087.0016,0.467717446,61259.0976
Kentucky,Christian,County,47,0.010867059,280.8814779,0.282225305,7294.693254,184753.9968,0.285325902,132039.0016
Kentucky,Clark,County,47,0.020450662,406.459691,0.161460907,3209.057446,64527.0016,0.164831772,53891.6992
Kentucky,Clay,County,53,0.010459965,517.6290927,0.746305559,36932.19612,120248,0.754197166,29577.5008
Kentucky,Clinton,County,53,0.015513473,824.8422255,0.465453182,24747.87129,50428.8,0.47278736,26589.1008
Kentucky,Crittenden,County,47,0.002390696,238.3109548,0.340413148,33933.29241,93318.5984,0.341228888,61475.5968
Kentucky,Cumberland,County,47,0.002878954,319.5340702,0.568345459,63080.45334,79095.8976,0.569986578,34012.4
Kentucky,Daviess,County,47,0.018342465,238.7536184,0.15389437,2003.157005,116973.0048,0.156770366,98635.3984
Kentucky,Edmonson,County,47,0.002348531,158.0393336,0.49121955,33055.56578,78171.8016,0.492375767,39681.7984
Kentucky,Elliott,County,53,0.007397565,665.334914,0.699363586,62900.56194,60242.4,0.70457517,17813
Kentucky,Estill,County,53,0.014848138,637.2123865,0.624366144,26794.86457,64715.0976,0.633776363,23708.7008
Kentucky,Fayette,County,47,0.089776908,253.4512806,0.072474208,204.6036267,66943.0016,0.079622513,61612.9024
Kentucky,Fleming,County,47,0.008866122,583.875435,0.32174775,21188.58701,90021.4016,0.32462613,60798.8992
Kentucky,Floyd,County,53,0.018766097,450.6609175,0.684742512,16443.83949,100008,0.697837165,30255.6992
Kentucky,Franklin,County,47,0.030340977,346.6164783,0.336671037,3846.142722,52824.8992,0.3472056,34483.8016
Kentucky,Fulton,County,47,0.006697985,457.1942724,0.13364126,9122.148607,52559.6,0.134542302,45488.0992
Kentucky,Gallatin,County,47,0.014847869,480.0266836,0.436167265,14101.14358,25065.6992,0.442740492,13968
Kentucky,Garrard,County,47,0.005697294,230.7483775,0.262473501,10630.54408,59568.3008,0.263977662,43843.8016
Kentucky,Grant,County,47,0.010237326,307.8766083,0.386698967,11629.55683,66628.3008,0.390698842,40596.7008
Kentucky,Graves,County,47,0.006383972,247.5961435,0.183561685,7119.2611,142693.0048,0.184740661,116330.9952
Kentucky,Grayson,County,47,0.004991308,270.4868416,0.381237012,20659.83486,129696,0.383150604,80003.3024
Kentucky,Green,County,47,0.004026402,259.7291196,0.307729901,19850.58239,73999.3984,0.308974144,51135.5008
Kentucky,Greenup,County,53,0.023864995,579.271367,0.624204869,15151.2293,87408,0.639465495,31516.3008
Kentucky,Hancock,County,47,0.006704203,389.2242612,0.416296945,24168.85033,48394.5984,0.419106675,28112.0992
Kentucky,Hardin,County,47,0.016268623,280.5869985,0.343272021,5920.456007,159781.0048,0.348948252,104024.9984
Kentucky,Harlan,County,53,0.011417632,415.7400157,0.80104078,29167.58075,119514.9952,0.810293315,22697.6992
Kentucky,Harrison,County,47,0.008128528,361.2522938,0.221924178,9862.870489,79271.3024,0.223743012,61535.0016
Kentucky,Hart,County,47,0.003620623,222.8558326,0.398963988,24556.95042,106988,0.400415,64148.8
Kentucky,Henderson,County,47,0.013846794,351.2949207,0.123596977,3135.670927,112157.0048,0.125332334,98100
Kentucky,Henry,County,47,0.007281918,362.0146082,0.293818999,14606.97158,74324.4032,0.295974112,52326.3008
Kentucky,Hickman,County,47,0.003893468,467.3147092,0.155934571,18716.09578,62911.3984,0.156544122,53063.0016
Kentucky,Hopkins,County,47,0.008937882,271.974892,0.329005474,10011.45786,140289.9968,0.331971643,93717.2992
Kentucky,Jackson,County,53,0.010481793,695.8280845,0.651708067,43263.28388,88646.7968,0.65861152,30271.1008
Kentucky,Jefferson,County,47,0.182038019,260.3675873,0.21644635,309.5815595,81146.5024,0.264616467,59673.7024
Kentucky,Jessamine,County,47,0.021775297,250.4951205,0.207124034,2382.679747,43933.4016,0.211734572,34631.2
Kentucky,Johnson,County,53,0.017339987,501.9876306,0.720468926,20857.36797,66695.6992,0.733182196,17823.4
Kentucky,Kenton,County,47,0.075026946,207.452596,0.332090729,918.2445466,38738.3008,0.359027085,24830.2
Kentucky,Knott,County,53,0.010360278,534.8286022,0.687916709,35512.32319,90165.4976,0.695118431,27512.4
Kentucky,Knox,County,53,0.017279629,544.9661897,0.68175315,21501.17993,98542.5984,0.693740603,30196.8992
Kentucky,Larue,County,47,0.004195649,213.6476482,0.296323035,15089.13542,67811.3024,0.29757135,47632.6016
Kentucky,Laurel,County,53,0.030915951,662.8018591,0.495808535,10629.55561,109520.9984,0.511625197,53508.7008
Kentucky,Lawrence,County,53,0.011805502,816.8218897,0.746333572,51638.7714,106449.9968,0.755250405,26071
Kentucky,Lee,County,53,0.01122991,769.6298636,0.710775371,48712.23042,53642.2016,0.718848229,15088.7008
Kentucky,Leslie,County,53,0.006000678,505.1850657,0.812113585,68370.21272,103775.0016,0.817016618,19003.4
Kentucky,Letcher,County,53,0.012846051,446.2950508,0.693127651,24080.50829,86688.8,0.70214723,25846.8992
Kentucky,Lewis,County,53,0.008103421,719.9332955,0.670097566,59533.56571,124183.0016,0.675573144,40290.0992
Kentucky,Lincoln,County,47,0.00549451,204.7793331,0.279562631,10419.24575,86587.5968,0.281107236,62247.2
Kentucky,Livingston,County,47,0.003610556,299.7123623,0.30827799,25590.16728,81089.2032,0.309395074,56000.6016
Kentucky,Logan,County,47,0.006133991,332.0189666,0.180970245,9795.506717,142951.0016,0.182087566,116921.9968
Kentucky,Lyon,County,47,0.004661563,321.2487624,0.465759457,32097.52475,55423.3024,0.467940359,29488.4992
Kentucky,Madison,County,47,0.021678291,348.7018851,0.271989176,4375.028333,111528,0.278017187,80525.1008
Kentucky,Magoffin,County,53,0.0066817,401.6606661,0.761295568,45764.17642,79607.8976,0.766416421,18630.7008
Kentucky,Marion,County,47,0.00622325,306.3403251,0.321052748,15803.86558,89090.8992,0.323063301,60308.9024
Kentucky,Marshall,County,47,0.009321863,243.6053112,0.298939187,7812.083253,77990.7968,0.301752281,54456.9984
Kentucky,Martin,County,53,0.012003628,568.16346,0.616464265,29178.88377,58820.4032,0.62395356,22135.6992
Kentucky,Mason,County,47,0.011711757,434.4940476,0.261469243,9700.238095,61596.3008,0.264567836,45299.9008
Kentucky,McCracken,County,47,0.028153248,278.830479,0.192700249,1908.508105,63058.5024,0.19828254,50555.1008
Kentucky,McCreary,County,53,0.008082198,524.1135831,0.790029214,51231.73396,109864.9984,0.796466599,22368.8992
Kentucky,McLean,County,47,0.005051048,334.2604146,0.165059077,10923.02274,65433.9968,0.165896942,54578.5984
Kentucky,Meade,County,47,0.005067441,150.9218566,0.341074591,10158.10847,78076.6976,0.34281163,51311.1008
Kentucky,Menifee,County,53,0.00935234,752.4694936,0.717454002,57724.83221,52254.8992,0.72422683,14414.0992
Kentucky,Mercer,County,47,0.010175351,317.66585,0.210191234,6561.992218,64327.6032,0.212352062,50667.5008
Kentucky,Metcalfe,County,47,0.003392574,254.5252566,0.373951071,28055.39504,75046.4,0.375223862,46887.2
Kentucky,Monroe,County,47,0.004034828,294.0830214,0.357505023,26057.1623,85339.2,0.358953447,54706.4
Kentucky,Montgomery,County,47,0.018483422,421.0827348,0.208153795,4742.085661,50432,0.212073683,39738
Kentucky,Morgan,County,53,0.008247176,584.1977344,0.708210058,50166.83223,97987.3024,0.714099642,28067.2
Kentucky,Muhlenberg,County,47,0.008102679,310.097993,0.352999467,13509.65847,120864,0.355882658,77850.4
Kentucky,Nelson,County,47,0.008785537,256.1413667,0.334402665,9749.472797,108304,0.33736611,71765.7024
Kentucky,Nicholas,County,47,0.005207369,388.4353442,0.310439823,23156.76031,50555.8016,0.31206509,34779.1008
Kentucky,Ohio,County,47,0.004883637,325.7208937,0.394541595,26314.49537,152095.0016,0.396477839,91792.6976
Kentucky,Oldham,County,47,0.014908908,157.5165663,0.301107135,3181.276625,48060.8992,0.30566426,33370.4
Kentucky,Owen,County,47,0.006416215,555.0146961,0.424141174,36689.01185,90648.1984,0.426879976,51952.3008
Kentucky,Owsley,County,53,0.008816575,928.5405517,0.718726259,75694.5245,50712.1984,0.725119422,13947.1008
Kentucky,Pendleton,County,47,0.007237982,363.5670605,0.421762869,21185.33648,71758.4,0.424838057,41272.7008
Kentucky,Perry,County,53,0.01661696,499.7414086,0.66965528,20139.33229,86919.3024,0.680970693,27761.2
Kentucky,Pike,County,53,0.015411319,456.1452514,0.675129975,19982.5419,200310.0032,0.685697158,63037.1008
Kentucky,Powell,County,53,0.019118464,673.6201556,0.650550631,22921.50789,45747.6,0.663230421,15415.5008
Kentucky,Pulaski,County,47,0.01586774,483.7984951,0.428009564,13049.77156,168682.9952,0.434909878,95334.0992
Kentucky,Robertson,County,47,0.003839158,438.5732568,0.43920147,50172.99206,25786.7008,0.440893936,14417.5008
Kentucky,Rockcastle,County,53,0.011840556,587.1595706,0.592074036,29360.27017,81254.5984,0.599168551,32579.3984
Kentucky,Rowan,County,53,0.016543683,545.5281977,0.684868564,22583.55173,71649.7024,0.696389483,21759.4
Kentucky,Russell,County,47,0.006608707,266.6803555,0.380882888,15369.72063,65400.6016,0.38341695,40324.8992
Kentucky,Scott,County,47,0.021450426,478.1978767,0.221475456,4937.388706,72122.5024,0.226330206,55799.0016
Kentucky,Shelby,County,47,0.011418411,340.4415514,0.196644209,5862.975073,98259.8016,0.198915525,78714.4
Kentucky,Simpson,County,47,0.011248152,418.724779,0.059530131,2216.074368,60382.5024,0.060207342,56747.0016
Kentucky,Spencer,County,47,0.004918166,202.9066803,0.327754097,13522.01258,48303.8016,0.329373662,32393.6992
Kentucky,Taylor,County,47,0.009512706,289.485323,0.328313697,9991.058228,69106.5024,0.331466626,46200
